scorer,DLC_resnet50_RatFeb2shuffle1_1080000,DLC_resnet50_RatFeb2shuffle1_1080000.1,DLC_resnet50_RatFeb2shuffle1_1080000.2,DLC_resnet50_RatFeb2shuffle1_1080000.3,DLC_resnet50_RatFeb2shuffle1_1080000.4,DLC_resnet50_RatFeb2shuffle1_1080000.5,DLC_resnet50_RatFeb2shuffle1_1080000.6,DLC_resnet50_RatFeb2shuffle1_1080000.7,DLC_resnet50_RatFeb2shuffle1_1080000.8,DLC_resnet50_RatFeb2shuffle1_1080000.9,DLC_resnet50_RatFeb2shuffle1_1080000.10,DLC_resnet50_RatFeb2shuffle1_1080000.11,DLC_resnet50_RatFeb2shuffle1_1080000.12,DLC_resnet50_RatFeb2shuffle1_1080000.13,DLC_resnet50_RatFeb2shuffle1_1080000.14,DLC_resnet50_RatFeb2shuffle1_1080000.15,DLC_resnet50_RatFeb2shuffle1_1080000.16,DLC_resnet50_RatFeb2shuffle1_1080000.17,DLC_resnet50_RatFeb2shuffle1_1080000.18,DLC_resnet50_RatFeb2shuffle1_1080000.19,DLC_resnet50_RatFeb2shuffle1_1080000.20,DLC_resnet50_RatFeb2shuffle1_1080000.21,DLC_resnet50_RatFeb2shuffle1_1080000.22,DLC_resnet50_RatFeb2shuffle1_1080000.23
bodyparts,Nose,Nose,Nose,LeftEye,LeftEye,LeftEye,LeftEar,LeftEar,LeftEar,RightEye,RightEye,RightEye,RightEar,RightEar,RightEar,HP_post,HP_post,HP_post,CameraBrace-joint,CameraBrace-joint,CameraBrace-joint,CameraBrace-top,CameraBrace-top,CameraBrace-top
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
90,2533.95556640625,1902.31298828125,0.9955508708953857,2489.003662109375,1905.597412109375,0.5357204079627991,2461.159912109375,1862.278564453125,0.09491664171218872,2489.889404296875,1904.620849609375,0.9844210147857666,2441.9951171875,1912.8360595703125,0.9950796365737915,2470.852783203125,1875.03466796875,0.9856536984443665,2394.00390625,1880.5433349609375,0.9937025308609009,2389.2958984375,1828.4124755859375,0.9938883185386658
91,2533.62255859375,1901.2940673828125,0.9958343505859375,2488.8837890625,1905.6007080078125,0.5151606798171997,2488.564697265625,1983.4742431640625,0.10745609551668167,2489.73046875,1904.6531982421875,0.985435426235199,2441.544921875,1913.021240234375,0.9950357675552368,2470.4228515625,1875.3017578125,0.9862254858016968,2394.0908203125,1880.64208984375,0.993480920791626,2388.95703125,1828.1463623046875,0.9943999648094177
92,2533.552978515625,1901.5626220703125,0.9956791996955872,2488.519775390625,1905.3438720703125,0.5286577343940735,2461.166748046875,1862.230224609375,0.10302548855543137,2490.9287109375,1905.72900390625,0.9848136305809021,2441.922607421875,1912.949462890625,0.9957014918327332,2470.309326171875,1875.060302734375,0.9857811331748962,2393.77880859375,1880.3223876953125,0.9944302439689636,2389.053955078125,1828.319580078125,0.9925927519798279
93,2533.33251953125,1902.54296875,0.9980170726776123,2488.6552734375,1905.2015380859375,0.5534454584121704,2488.3515625,1984.12744140625,0.12466264516115189,2489.47021484375,1904.3226318359375,0.9833762049674988,2441.7275390625,1913.2210693359375,0.9953845143318176,2470.504150390625,1875.080810546875,0.9873700141906738,2394.322509765625,1880.5653076171875,0.9935563206672668,2388.956787109375,1828.1171875,0.9948571920394897
94,2533.1796875,1901.4781494140625,0.9962518811225891,2488.570068359375,1905.5694580078125,0.5763111710548401,2488.5205078125,1983.654296875,0.1826734095811844,2490.731201171875,1906.111328125,0.9832839965820312,2441.7080078125,1912.955322265625,0.9950239658355713,2470.22314453125,1875.323974609375,0.9856067895889282,2394.30224609375,1880.272705078125,0.9941410422325134,2389.1083984375,1828.232666015625,0.9951007962226868
95,2533.19091796875,1902.445556640625,0.9972514510154724,2488.828125,1905.7091064453125,0.5488928556442261,2488.328125,1984.0335693359375,0.20369067788124084,2489.45556640625,1904.70849609375,0.9830975532531738,2441.65478515625,1912.9410400390625,0.9955800175666809,2470.46337890625,1875.1302490234375,0.986485481262207,2394.74853515625,1880.841796875,0.9927597045898438,2389.010986328125,1828.5068359375,0.9947827458381653
96,2533.494140625,1901.7947998046875,0.9945777654647827,2488.372314453125,1905.7236328125,0.5718579888343811,2488.58544921875,1984.0765380859375,0.202646404504776,2490.54150390625,1906.09228515625,0.9851528406143188,2441.783447265625,1913.349853515625,0.995014488697052,2470.138671875,1875.0821533203125,0.9869847297668457,2394.339111328125,1881.05517578125,0.9926405549049377,2389.148681640625,1828.771728515625,0.9943984150886536
97,2532.992431640625,1901.233642578125,0.9954631924629211,2488.206298828125,1905.3568115234375,0.5370857119560242,2488.334716796875,1983.75146484375,0.141028493642807,2490.43310546875,1905.873291015625,0.985612154006958,2441.594482421875,1912.9298095703125,0.9960615038871765,2470.096435546875,1875.017822265625,0.9860270023345947,2394.459716796875,1881.506103515625,0.990348219871521,2389.007568359375,1828.9307861328125,0.9949525594711304
98,2533.5263671875,1901.9571533203125,0.9955301880836487,2488.197509765625,1905.3204345703125,0.5216832756996155,2488.802001953125,1984.2537841796875,0.1909945160150528,2490.597412109375,1905.820068359375,0.9855391979217529,2441.6875,1913.463623046875,0.9951769113540649,2470.1796875,1874.8109130859375,0.987722635269165,2393.955078125,1881.186279296875,0.991710364818573,2388.987548828125,1828.593994140625,0.9948447942733765
99,2534.628662109375,1903.451904296875,0.9949813485145569,2488.6142578125,1905.70703125,0.4991455376148224,2489.003173828125,1983.8641357421875,0.126151442527771,2490.92822265625,1906.4227294921875,0.9832395911216736,2441.801025390625,1913.6783447265625,0.9944984316825867,2469.386474609375,1875.817626953125,0.9847240447998047,2394.253173828125,1880.785888671875,0.993240237236023,2389.01806640625,1828.818359375,0.9951887130737305
100,2535.205810546875,1903.6239013671875,0.9910745024681091,2488.921875,1906.205078125,0.5148999691009521,2460.72314453125,1859.9970703125,0.11975423991680145,2489.668701171875,1905.1292724609375,0.9826153516769409,2441.894775390625,1913.588134765625,0.9951057434082031,2469.82421875,1875.363037109375,0.9872153997421265,2394.071044921875,1880.6571044921875,0.9931716918945312,2389.17138671875,1829.01708984375,0.9958009123802185
101,2534.526123046875,1904.384033203125,0.9951503872871399,2488.142822265625,1906.4771728515625,0.5079742670059204,2489.43017578125,1984.159912109375,0.16797493398189545,2490.421875,1907.046630859375,0.9883676171302795,2441.965087890625,1914.3525390625,0.994371771812439,2469.384521484375,1875.1990966796875,0.9860214591026306,2393.611328125,1881.5562744140625,0.9885526895523071,2388.305419921875,1829.9720458984375,0.9969727993011475
102,2534.510498046875,1904.197265625,0.9962083101272583,2487.96923828125,1906.28515625,0.5004885792732239,2489.310302734375,1984.44677734375,0.17180992662906647,2490.2421875,1906.838134765625,0.9879230856895447,2441.752197265625,1914.5443115234375,0.9940720200538635,2469.025390625,1875.3968505859375,0.9871706366539001,2393.51220703125,1882.3851318359375,0.9837808609008789,2388.099609375,1830.342529296875,0.9968321919441223
103,2534.13623046875,1903.4581298828125,0.9956934452056885,2488.019775390625,1905.5721435546875,0.5060268044471741,2488.76025390625,1984.5565185546875,0.20813478529453278,2490.306396484375,1906.258056640625,0.987073540687561,2442.11328125,1914.2066650390625,0.9947589039802551,2468.92626953125,1874.44677734375,0.9867920875549316,2393.51513671875,1881.76513671875,0.9872558116912842,2388.2109375,1830.1988525390625,0.996866762638092
104,2534.0439453125,1904.1448974609375,0.9982210993766785,2488.196533203125,1905.47802734375,0.5026715993881226,2489.022705078125,1984.2579345703125,0.20401448011398315,2490.704345703125,1906.02392578125,0.9863287806510925,2442.570556640625,1913.3162841796875,0.9958297610282898,2469.334716796875,1874.38427734375,0.9867070913314819,2393.98974609375,1881.0185546875,0.9918205738067627,2389.39404296875,1828.785888671875,0.9941642880439758
105,2534.127685546875,1905.13037109375,0.9986258745193481,2488.91455078125,1904.9349365234375,0.5042619705200195,2488.866455078125,1985.1033935546875,0.16572096943855286,2489.772216796875,1904.210693359375,0.9831916689872742,2442.762939453125,1913.455078125,0.995775043964386,2470.014404296875,1874.22265625,0.9894827604293823,2394.463134765625,1880.856689453125,0.9926982522010803,2389.3203125,1828.973388671875,0.9946350455284119
106,2533.593017578125,1904.2998046875,0.9984278678894043,2488.4873046875,1905.5472412109375,0.5125916600227356,2490.202392578125,1984.5792236328125,0.19667194783687592,2491.02587890625,1906.156494140625,0.9840754866600037,2442.125732421875,1913.92626953125,0.9945157170295715,2469.239990234375,1874.2926025390625,0.9866776466369629,2393.652587890625,1881.4228515625,0.990477442741394,2389.05859375,1829.3656005859375,0.9952573180198669
107,2534.80810546875,1904.1710205078125,0.996478259563446,2488.091552734375,1905.3533935546875,0.4928496181964874,2489.783447265625,1985.0941162109375,0.22473230957984924,2490.589111328125,1906.066162109375,0.9873954653739929,2442.06982421875,1913.9425048828125,0.9944921731948853,2469.6123046875,1875.0411376953125,0.9853792190551758,2393.68017578125,1881.675537109375,0.9892957806587219,2388.326171875,1829.8338623046875,0.996929943561554
108,2533.7890625,1904.5736083984375,0.9966627955436707,2487.77685546875,1905.4876708984375,0.47293975949287415,2488.963134765625,1984.995849609375,0.23685124516487122,2490.369873046875,1906.258544921875,0.9891577959060669,2441.51416015625,1913.7049560546875,0.9946672916412354,2469.435546875,1875.0355224609375,0.9843988418579102,2393.454345703125,1881.902099609375,0.9874323606491089,2388.4912109375,1829.8404541015625,0.9958195686340332
109,2534.479248046875,1904.609130859375,0.9977339506149292,2487.8125,1905.4346923828125,0.4365476071834564,2489.19091796875,1985.2025146484375,0.15144044160842896,2490.099853515625,1906.2108154296875,0.9894373416900635,2442.224853515625,1913.6600341796875,0.9947355389595032,2469.546875,1874.79296875,0.9874112010002136,2393.712890625,1881.732421875,0.9883284568786621,2388.4169921875,1829.3616943359375,0.9967917799949646
110,2533.47509765625,1905.3670654296875,0.9992179870605469,2487.840576171875,1905.208984375,0.5042791366577148,2490.02734375,1985.2227783203125,0.22022947669029236,2490.39697265625,1905.852294921875,0.9871407747268677,2442.014404296875,1913.914306640625,0.9938598871231079,2469.24462890625,1874.649169921875,0.9836871027946472,2393.808349609375,1881.6544189453125,0.9890608787536621,2389.177490234375,1829.1357421875,0.9941568374633789
111,2533.712646484375,1904.6976318359375,0.9986240863800049,2488.19775390625,1905.375732421875,0.49264445900917053,2490.42578125,1985.68115234375,0.18641553819179535,2490.62890625,1906.056884765625,0.9872598648071289,2442.42431640625,1914.017578125,0.9939390420913696,2469.5400390625,1874.8236083984375,0.9879974126815796,2393.86083984375,1881.626953125,0.9893553853034973,2389.12255859375,1828.7451171875,0.9942029118537903
112,2533.146240234375,1903.5035400390625,0.997711181640625,2487.561279296875,1905.3515625,0.472262978553772,2490.139892578125,1985.0374755859375,0.17937493324279785,2490.0048828125,1906.07080078125,0.9891899824142456,2441.80908203125,1913.8551025390625,0.9942960143089294,2469.62841796875,1874.808837890625,0.9894425868988037,2393.6064453125,1882.17431640625,0.9848538637161255,2388.54736328125,1829.68505859375,0.9948098659515381
113,2533.734375,1905.2347412109375,0.9986701011657715,2487.166748046875,1905.288330078125,0.4675540626049042,2490.54248046875,1985.48974609375,0.19845886528491974,2489.699462890625,1905.9024658203125,0.989669144153595,2441.69921875,1914.471923828125,0.9935583472251892,2469.74951171875,1874.90234375,0.9837825894355774,2393.206787109375,1882.79443359375,0.9838136434555054,2387.7353515625,1829.74560546875,0.9967041611671448
114,2533.864501953125,1905.0126953125,0.9982175230979919,2487.26611328125,1905.3111572265625,0.4622398018836975,2489.81689453125,1984.6109619140625,0.17469008266925812,2489.716796875,1906.0535888671875,0.9895288348197937,2441.076904296875,1913.706787109375,0.993482768535614,2469.460693359375,1875.2889404296875,0.9888694286346436,2393.029052734375,1881.72265625,0.9870456457138062,2388.011962890625,1828.793701171875,0.9959290623664856
115,2533.515625,1904.7811279296875,0.9985666871070862,2487.281982421875,1905.2607421875,0.47341474890708923,2440.01806640625,1910.5301513671875,0.1006716936826706,2489.958984375,1905.9912109375,0.9891964197158813,2441.611083984375,1913.2581787109375,0.9954236149787903,2469.59375,1873.843505859375,0.9893087148666382,2393.828125,1879.76318359375,0.994776725769043,2389.36181640625,1827.026611328125,0.995061457157135
116,2534.2314453125,1905.07958984375,0.998484194278717,2487.76513671875,1905.515625,0.49865269660949707,2488.99462890625,1983.9072265625,0.16817604005336761,2490.5029296875,1906.1851806640625,0.987764298915863,2441.300537109375,1913.2164306640625,0.99456387758255,2470.0859375,1874.427490234375,0.9895942211151123,2394.0693359375,1879.2803955078125,0.9954417943954468,2389.63818359375,1826.271728515625,0.9952741861343384
117,2534.44921875,1904.3603515625,0.9954837560653687,2487.34619140625,1905.0313720703125,0.4872531592845917,2489.78564453125,1984.8304443359375,0.1631021350622177,2489.87060546875,1905.78076171875,0.9896809458732605,2441.138427734375,1913.179931640625,0.994572103023529,2469.370849609375,1873.7635498046875,0.9915693402290344,2393.783203125,1879.627197265625,0.9943354725837708,2389.22705078125,1826.892333984375,0.9955496788024902
118,2534.076416015625,1902.4195556640625,0.9936229586601257,2486.83203125,1905.42919921875,0.4336087107658386,2489.116943359375,1985.7454833984375,0.13265202939510345,2489.234375,1906.031494140625,0.9912516474723816,2440.719970703125,1913.1322021484375,0.9945916533470154,2469.475341796875,1873.9688720703125,0.9938194155693054,2392.94873046875,1880.787109375,0.9896222352981567,2388.1318359375,1826.8897705078125,0.9967404007911682
