scorer,DLC_resnet50_RatFeb2shuffle1_1080000,DLC_resnet50_RatFeb2shuffle1_1080000.1,DLC_resnet50_RatFeb2shuffle1_1080000.2,DLC_resnet50_RatFeb2shuffle1_1080000.3,DLC_resnet50_RatFeb2shuffle1_1080000.4,DLC_resnet50_RatFeb2shuffle1_1080000.5,DLC_resnet50_RatFeb2shuffle1_1080000.6,DLC_resnet50_RatFeb2shuffle1_1080000.7,DLC_resnet50_RatFeb2shuffle1_1080000.8,DLC_resnet50_RatFeb2shuffle1_1080000.9,DLC_resnet50_RatFeb2shuffle1_1080000.10,DLC_resnet50_RatFeb2shuffle1_1080000.11,DLC_resnet50_RatFeb2shuffle1_1080000.12,DLC_resnet50_RatFeb2shuffle1_1080000.13,DLC_resnet50_RatFeb2shuffle1_1080000.14,DLC_resnet50_RatFeb2shuffle1_1080000.15,DLC_resnet50_RatFeb2shuffle1_1080000.16,DLC_resnet50_RatFeb2shuffle1_1080000.17,DLC_resnet50_RatFeb2shuffle1_1080000.18,DLC_resnet50_RatFeb2shuffle1_1080000.19,DLC_resnet50_RatFeb2shuffle1_1080000.20,DLC_resnet50_RatFeb2shuffle1_1080000.21,DLC_resnet50_RatFeb2shuffle1_1080000.22,DLC_resnet50_RatFeb2shuffle1_1080000.23
bodyparts,Nose,Nose,Nose,LeftEye,LeftEye,LeftEye,LeftEar,LeftEar,LeftEar,RightEye,RightEye,RightEye,RightEar,RightEar,RightEar,HP_post,HP_post,HP_post,CameraBrace-joint,CameraBrace-joint,CameraBrace-joint,CameraBrace-top,CameraBrace-top,CameraBrace-top
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1894,2485.537353515625,1798.63623046875,0.9962286949157715,2451.18408203125,1838.5123291015625,0.46246764063835144,2481.640625,1809.860595703125,0.46675819158554077,2451.0595703125,1838.6680908203125,0.957306981086731,2429.598876953125,1875.954833984375,0.9828130602836609,2437.27001953125,1833.697021484375,0.9561530351638794,2387.69384765625,1860.27685546875,0.3975895345211029,2391.83349609375,1831.298583984375,0.38545259833335876
2498,2429.68603515625,643.014404296875,0.353341668844223,2344.29052734375,669.6956176757812,0.03225948289036751,2432.6923828125,648.9454956054688,0.24316860735416412,2341.80029296875,669.7975463867188,0.03085639327764511,2434.658447265625,647.8958740234375,0.9561636447906494,2391.03125,682.72314453125,0.2463708519935608,2392.832763671875,681.2095336914062,0.9062139987945557,2343.902587890625,666.1363525390625,0.9845178723335266
1140,1480.059814453125,1870.1307373046875,0.058694515377283096,1468.5198974609375,1838.09716796875,0.04168926179409027,1471.07763671875,1838.3023681640625,0.06884751468896866,1477.228515625,1838.2470703125,0.04854005202651024,1480.993896484375,1842.774169921875,0.04967743903398514,1475.1392822265625,1832.3345947265625,0.09702161699533463,1477.66455078125,1870.9671630859375,0.9797928333282471,1477.6217041015625,1834.9959716796875,0.9946849346160889
298,2492.522705078125,1727.407470703125,0.9875841736793518,2459.605712890625,1764.1461181640625,0.5623176097869873,2436.39306640625,1803.810546875,0.5740744471549988,2457.48681640625,1763.4893798828125,0.9919871091842651,2438.71044921875,1804.19482421875,0.974102258682251,2440.809326171875,1755.896240234375,0.9644673466682434,2422.125,1820.4166259765625,0.865709662437439,2418.24853515625,1730.4393310546875,0.27909812331199646
118,2534.076416015625,1902.4195556640625,0.9936229586601257,2486.83203125,1905.42919921875,0.4336087107658386,2489.116943359375,1985.7454833984375,0.13265202939510345,2489.234375,1906.031494140625,0.9912516474723816,2440.719970703125,1913.1322021484375,0.9945916533470154,2469.475341796875,1873.9688720703125,0.9938194155693054,2392.94873046875,1880.787109375,0.9896222352981567,2388.1318359375,1826.8897705078125,0.9967404007911682
2576,2370.31591796875,782.715576171875,0.08621381223201752,2365.18798828125,810.2584838867188,0.030488967895507812,2368.769287109375,787.3599243164062,0.8856934309005737,2392.672119140625,741.9132080078125,0.028533006086945534,2370.24169921875,785.5440673828125,0.0791587308049202,2376.128662109375,722.9531860351562,0.06137317419052124,2393.662109375,759.4650268554688,0.9912216663360596,2377.048095703125,722.7219848632812,0.9885186553001404
1663,1465.958251953125,1804.2119140625,0.05021318048238754,1450.36572265625,1783.603759765625,0.040676482021808624,1451.2283935546875,1790.0992431640625,0.07298137992620468,1461.78759765625,1792.0428466796875,0.0419662743806839,1462.876953125,1791.1124267578125,0.10570498555898666,1453.7333984375,1783.0989990234375,0.08346375077962875,1463.6966552734375,1806.4521484375,0.9789451956748962,1454.6375732421875,1784.40283203125,0.9898725748062134
1798,1745.8175048828125,1856.2711181640625,0.10948995500802994,1803.247802734375,1914.6817626953125,0.03496697172522545,1800.60595703125,1918.000732421875,0.562860369682312,1815.8468017578125,1915.7554931640625,0.16145440936088562,1800.7646484375,1916.147705078125,0.9475712776184082,1816.667236328125,1902.36376953125,0.8846418857574463,1747.7978515625,1893.080810546875,0.9945101737976074,1745.3072509765625,1860.310302734375,0.991424024105072
2796,2450.1298828125,849.5078735351562,0.12733697891235352,2328.84423828125,765.2739868164062,0.03257160261273384,2328.4326171875,765.1260986328125,0.040847089141607285,2331.177978515625,766.5062255859375,0.03164752200245857,2330.445556640625,765.809814453125,0.05225721001625061,2328.116455078125,759.5001220703125,0.1280779093503952,2337.51025390625,773.8580322265625,0.11318984627723694,2328.16015625,761.6766967773438,0.9802486300468445
370,2557.845458984375,1969.450927734375,0.08417611569166183,2546.013671875,1989.0030517578125,0.13114862143993378,2524.67529296875,1949.158935546875,0.6938520669937134,2542.939697265625,2016.361328125,0.9929344654083252,2490.41259765625,2009.7476806640625,0.9792971014976501,2524.888671875,1976.54931640625,0.9093122482299805,2450.579833984375,1972.33984375,0.993178129196167,2442.297607421875,1917.2332763671875,0.9695048928260803
1191,1418.2889404296875,1664.5748291015625,0.09128924459218979,1427.912841796875,1694.683837890625,0.9417997002601624,1442.9891357421875,1726.7879638671875,0.9815549254417419,1430.837158203125,1695.1544189453125,0.27030083537101746,1444.478759765625,1727.0455322265625,0.5713146328926086,1463.197509765625,1689.085205078125,0.8640579581260681,1486.0111083984375,1752.0435791015625,0.993245542049408,1507.411865234375,1721.55126953125,0.9951916933059692
2524,2513.25244140625,652.1137084960938,0.8196048140525818,2379.661376953125,731.5564575195312,0.03427337482571602,2363.81005859375,717.5527954101562,0.020426522940397263,2376.767333984375,723.305908203125,0.03514023870229721,2330.142822265625,724.8179321289062,0.021647753193974495,2370.2880859375,719.6729125976562,0.25507816672325134,2371.597412109375,717.5110473632812,0.981626033782959,2328.0078125,719.5432739257812,0.9425510168075562
1074,1434.52490234375,1908.2100830078125,0.05398028343915939,1434.46435546875,1891.2508544921875,0.03933950141072273,1395.3526611328125,1895.9100341796875,0.25475937128067017,1435.378173828125,1895.7947998046875,0.04125772416591644,1434.8094482421875,1891.572265625,0.0723370835185051,1432.200439453125,1880.1771240234375,0.07702664285898209,1434.53564453125,1907.5142822265625,0.9906662106513977,1433.3243408203125,1881.591064453125,0.963444709777832
1889,2480.55029296875,1809.9541015625,0.9991938471794128,2445.890380859375,1846.462890625,0.27155840396881104,2417.399169921875,1881.656982421875,0.45880886912345886,2443.111572265625,1844.1396484375,0.9870675206184387,2420.017578125,1881.3948974609375,0.9896647334098816,2425.54931640625,1841.7119140625,0.98226398229599,2396.2236328125,1901.1552734375,0.5159748196601868,2371.56298828125,1857.923583984375,0.12726199626922607
1480,1424.5712890625,1854.1070556640625,0.045054540038108826,1413.0062255859375,1872.8310546875,0.24335572123527527,1424.166748046875,1853.400390625,0.8946577310562134,1418.9208984375,1854.836181640625,0.03528500348329544,1425.0655517578125,1852.786376953125,0.150580033659935,1472.0079345703125,1825.7813720703125,0.07850457727909088,1471.69140625,1826.26806640625,0.8870599269866943,1469.169189453125,1812.1068115234375,0.9103649854660034
1206,1436.4671630859375,1650.186279296875,0.08555088937282562,1430.467041015625,1675.8876953125,0.9710222482681274,1441.2283935546875,1708.663818359375,0.9674975275993347,1433.01416015625,1674.226318359375,0.2316422164440155,1443.016357421875,1707.9783935546875,0.5648308396339417,1454.9014892578125,1665.6436767578125,0.5774436593055725,1478.123291015625,1727.8084716796875,0.9900638461112976,1488.4407958984375,1697.637939453125,0.9973904490470886
2348,2409.958984375,904.0003051757812,0.9882701635360718,2393.365478515625,950.35595703125,0.4358840584754944,2408.73193359375,924.2509765625,0.34934428334236145,2391.8486328125,948.8355712890625,0.9803981184959412,2378.034912109375,995.2315673828125,0.9971734285354614,2362.05517578125,965.4210205078125,0.9935591816902161,2348.183837890625,1035.8138427734375,0.985511839389801,2297.043212890625,1020.4820556640625,0.9370046257972717
1262,1468.617431640625,1659.1966552734375,0.06293643265962601,1416.9910888671875,1662.758544921875,0.9542415738105774,1430.6651611328125,1692.09765625,0.9258790612220764,1419.0528564453125,1663.41796875,0.2241353988647461,1432.4864501953125,1691.339111328125,0.6441391110420227,1467.5634765625,1697.2076416015625,0.21779277920722961,1469.5928955078125,1696.6444091796875,0.9888566136360168,1466.864013671875,1660.471923828125,0.9845905303955078
1081,1451.1824951171875,1913.53662109375,0.03217107057571411,1449.51513671875,1909.463134765625,0.0267794132232666,1448.34130859375,1917.220458984375,0.0328165628015995,1450.0052490234375,1916.147216796875,0.0339772067964077,1450.8277587890625,1914.92919921875,0.08013459295034409,1406.157958984375,1906.24072265625,0.09067413210868835,1451.241943359375,1919.9998779296875,0.646459698677063,1450.490966796875,1907.26220703125,0.9610514640808105
204,2501.210205078125,1909.68017578125,0.997372031211853,2458.664794921875,1921.4285888671875,0.7078515291213989,2500.15087890625,1920.63916015625,0.3539986312389374,2458.0888671875,1921.497314453125,0.9410383701324463,2422.78369140625,1946.3458251953125,0.9750829935073853,2452.29443359375,1904.748291015625,0.9866190552711487,2440.72607421875,1865.151123046875,0.10229669511318207,2441.5634765625,1862.9647216796875,0.7380877733230591
978,1356.5994873046875,1724.251708984375,0.968110978603363,1366.329833984375,1771.9659423828125,0.9324523210525513,1379.4066162109375,1814.979736328125,0.9672005772590637,1366.1298828125,1769.882080078125,0.4371398985385895,1380.60546875,1817.0272216796875,0.8361238241195679,1404.2120361328125,1798.4696044921875,0.975830078125,1406.89208984375,1795.873046875,0.1336899697780609,1456.0628662109375,1876.42822265625,0.9937483072280884
