scorer,DLC_resnet50_RatFeb2shuffle1_1080000,DLC_resnet50_RatFeb2shuffle1_1080000.1,DLC_resnet50_RatFeb2shuffle1_1080000.2,DLC_resnet50_RatFeb2shuffle1_1080000.3,DLC_resnet50_RatFeb2shuffle1_1080000.4,DLC_resnet50_RatFeb2shuffle1_1080000.5,DLC_resnet50_RatFeb2shuffle1_1080000.6,DLC_resnet50_RatFeb2shuffle1_1080000.7,DLC_resnet50_RatFeb2shuffle1_1080000.8,DLC_resnet50_RatFeb2shuffle1_1080000.9,DLC_resnet50_RatFeb2shuffle1_1080000.10,DLC_resnet50_RatFeb2shuffle1_1080000.11,DLC_resnet50_RatFeb2shuffle1_1080000.12,DLC_resnet50_RatFeb2shuffle1_1080000.13,DLC_resnet50_RatFeb2shuffle1_1080000.14,DLC_resnet50_RatFeb2shuffle1_1080000.15,DLC_resnet50_RatFeb2shuffle1_1080000.16,DLC_resnet50_RatFeb2shuffle1_1080000.17,DLC_resnet50_RatFeb2shuffle1_1080000.18,DLC_resnet50_RatFeb2shuffle1_1080000.19,DLC_resnet50_RatFeb2shuffle1_1080000.20,DLC_resnet50_RatFeb2shuffle1_1080000.21,DLC_resnet50_RatFeb2shuffle1_1080000.22,DLC_resnet50_RatFeb2shuffle1_1080000.23
bodyparts,Nose,Nose,Nose,LeftEye,LeftEye,LeftEye,LeftEar,LeftEar,LeftEar,RightEye,RightEye,RightEye,RightEar,RightEar,RightEar,HP_post,HP_post,HP_post,CameraBrace-joint,CameraBrace-joint,CameraBrace-joint,CameraBrace-top,CameraBrace-top,CameraBrace-top
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
331,2548.39209,1888.182861,0.607538462,2508.623535,1881.627197,0.33597976,2458.384521,1887.18457,0.174519554,2508.435303,1880.886963,0.987046719,2459.26416,1889.283081,0.983771384,2491.929443,1848.495239,0.976676404,2423.669922,1853.792603,0.885068178,2412.105469,1804.770996,0.958817303
332,2564.553955,1867.138672,0.092915677,2511.050049,1892.009399,0.228307858,2565.232422,1873.727417,0.252280533,2510.566895,1890.374146,0.993296802,2461.496826,1894.816406,0.995840192,2496.788818,1856.382568,0.996346295,2425.374268,1854.734741,0.889105558,2418.938477,1807.329834,0.991442144
333,2430.351318,1806.439209,0.057488307,2514.782959,1907.027588,0.18432875,2463.029297,1903.312134,0.211690545,2513.828369,1906.419189,0.993728995,2465.598877,1904.90686,0.997554362,2503.32251,1868.801147,0.990512788,2501.126465,1865.541138,0.486272544,2430.096924,1808.55603,0.984393895
334,2446.270996,1813.473999,0.055567481,2520.551758,1923.909546,0.486355156,2564.055664,1885.281372,0.246332213,2521.138916,1922.761475,0.992775917,2471.257813,1914.664429,0.991028011,2508.786865,1881.180542,0.972452223,2509.654053,1877.507202,0.222299859,2444.848145,1816.763306,0.960577369
335,2567.263184,1884.806763,0.046489716,2522.564453,1934.719604,0.531650186,2564.010742,1892.807983,0.15450941,2521.701904,1933.980713,0.974194229,2474.580566,1930.208862,0.985522151,2507.56665,1897.635376,0.962792635,2447.205322,1885.436523,0.792947412,2442.829834,1829.013306,0.984945893
336,2564.37793,1892.477905,0.125044048,2522.737793,1940.473999,0.482778132,2563.626465,1901.596558,0.377319515,2522.471436,1938.526489,0.9877792,2474.078613,1936.57605,0.9863469,2506.484131,1903.109253,0.976471841,2507.600098,1898.232544,0.092307426,2436.778076,1841.03833,0.993664026
337,2562.350586,1901.346069,0.157674253,2524.59375,1946.418213,0.29428497,2560.18042,1907.907227,0.574925184,2524.471436,1945.027344,0.990282059,2474.468018,1939.322266,0.991184652,2512.476807,1909.978027,0.977398217,2447.921387,1894.392944,0.644221246,2444.337891,1839.854614,0.980630815
338,2527.109131,1892.65271,0.11628902,2527.686279,1951.34375,0.226619124,2521.083496,1892.414795,0.350219816,2526.434326,1951.25647,0.990160048,2477.172852,1942.174072,0.995267391,2516.508301,1912.266968,0.989826441,2453.378174,1890.657227,0.849309027,2452.75415,1838.014648,0.987760007
339,2565.715332,1965.751099,0.519992888,2525.158447,1951.368286,0.280449569,2522.306885,1893.383545,0.272670835,2524.689209,1950.058838,0.980859876,2476.376953,1942.539307,0.993026614,2517.23999,1911.056885,0.994511724,2453.15625,1893.73291,0.442309141,2452.559814,1839.988281,0.988106489
340,2566.596191,1966.633301,0.873612881,2526.723633,1951.304565,0.226460531,2533.600098,1897.182251,0.219208136,2525.87793,1950.163452,0.991065681,2477.999268,1944.958984,0.994390666,2519.367432,1911.586304,0.994418025,2518.65918,1909.06958,0.156911001,2455.818604,1841.590332,0.986342847
341,2567.934326,1965.962769,0.354095697,2529.523926,1952.947144,0.144600824,2477.79126,1942.605835,0.123661742,2528.309814,1952.791626,0.995071828,2479.288818,1946.121948,0.995198548,2521.019531,1914.732544,0.989795744,2459.884766,1904.574463,0.17176266,2454.788086,1844.862549,0.993469834
342,2552.236816,1918.397949,0.355239719,2529.035645,1953.494873,0.146997616,2479.179443,1944.160767,0.146355525,2529.177734,1953.292114,0.996722996,2481.32666,1946.242554,0.992581606,2520.862061,1914.829346,0.992287397,2462.702637,1909.230835,0.309615791,2456.100098,1846.084595,0.990124941
343,2541.885742,1894.235107,0.23773396,2533.103516,1950.254883,0.092277989,2540.307373,1902.630127,0.646617234,2530.833252,1949.249023,0.997277558,2484.869385,1946.484863,0.99234432,2523.721924,1913.887329,0.979731262,2466.015869,1912.62915,0.82563436,2460.94751,1848.573242,0.985393524
344,2463.060303,1850.260986,0.085176945,2535.738281,1951.279907,0.256590873,2543.089844,1900.425171,0.13322787,2536.107422,1950.307861,0.995153546,2487.602783,1947.255371,0.981450081,2528.209961,1914.566162,0.988576472,2467.540527,1913.632446,0.724165022,2463.158936,1851.071655,0.989161193
345,2464.721924,1849.619263,0.074239455,2537.997559,1955.307983,0.290586084,2542.915039,1896.400757,0.078668617,2538.398193,1954.429688,0.99423188,2488.025146,1947.923096,0.969686985,2530.92749,1915.530151,0.993913591,2468.754883,1912.904053,0.299818724,2465.855469,1850.349976,0.992701292
346,2466.662109,1850.71228,0.0726799,2536.134521,1962.120605,0.146190405,2541.929932,1899.020264,0.168569535,2536.741699,1962.187866,0.994867682,2487.475342,1951.980225,0.991188645,2531.571045,1922.040894,0.996210098,2469.12085,1913.80957,0.791518629,2467.913086,1852.203247,0.992588103
347,2546.256836,1908.70105,0.069658987,2539.126953,1972.434937,0.278738976,2548.023926,1912.701904,0.109830655,2538.558105,1970.613525,0.991544485,2489.564697,1958.546265,0.994071305,2535.272461,1930.362793,0.994238496,2471.413574,1915.165161,0.863244414,2471.970215,1856.413208,0.985152245
348,2568.699707,2039.777588,0.504025042,2541.342041,1977.889526,0.200902224,2547.709961,1915.403687,0.113635436,2541.54248,1976.974976,0.993294418,2492.128418,1965.931519,0.983036935,2535.980469,1936.632446,0.995077193,2471.95459,1917.76709,0.929000616,2470.835938,1864.180542,0.990927458
349,2542.302002,1921.902344,0.1011362,2539.641602,1986.146973,0.246637359,2542.080811,1923.401245,0.277567178,2539.234375,1984.730713,0.990679204,2491.290283,1971.798584,0.995832622,2534.011475,1943.457886,0.99547559,2469.361572,1924.577026,0.986421824,2469.313477,1870.137207,0.988009751
350,2472.987305,1866.622803,0.053049844,2539.753418,1990.849854,0.259386778,2544.123047,1923.334351,0.118089184,2539.156982,1988.571289,0.989657462,2489.73291,1976.254761,0.995166063,2533.833008,1949.030029,0.996283233,2468.941162,1926.08606,0.995503247,2471.184082,1871.876099,0.983867168
351,2472.307617,1872.271118,0.073084697,2544.552246,1996.291748,0.126296431,2552.458984,1942.41394,0.065925375,2543.40625,1995.367065,0.996003687,2490.252197,1979.646606,0.982777894,2535.398193,1954.635498,0.996535182,2470.273682,1929.119629,0.990165889,2470.507813,1877.895752,0.994030654
352,2478.490234,1873.000732,0.110109411,2546.052979,2000.879272,0.075052343,2546.353027,1936.644043,0.225301132,2544.452881,2000.598999,0.995912492,2493.003662,1983.272705,0.992068887,2535.915283,1959.736694,0.992415547,2471.109131,1932.751343,0.962972999,2474.195068,1881.90625,0.965137661
353,2478.244629,1873.127197,0.094402343,2545.588135,2001.578735,0.07127247,2546.018311,1940.42981,0.149413586,2543.914551,2001.008789,0.995798647,2492.695557,1983.097534,0.992490232,2536.489258,1959.469482,0.990642369,2470.081543,1929.6698,0.995202065,2475.950928,1880.355469,0.960067689
354,2481.133301,1874.537109,0.110038325,2546.130371,2004.156372,0.078039803,2491.80835,1980.619019,0.12197464,2544.636719,2003.626953,0.998239398,2494.130127,1983.860596,0.995457172,2537.830078,1963.655273,0.985678136,2471.167725,1929.00293,0.996258616,2478.147949,1882.63855,0.962842584
355,2478.504639,1885.76062,0.045576371,2560.946533,1971.500244,0.142817825,2494.744385,1983.727905,0.131046712,2546.659424,2007.199707,0.997600496,2496.303711,1987.423828,0.998841941,2539.873047,1965.667603,0.982167482,2472.253174,1932.990967,0.991094828,2477.55249,1888.075317,0.980205774
356,2545.710938,1938.359985,0.086084209,2546.230957,2007.923218,0.123014577,2492.729492,1985.194336,0.114729799,2544.601563,2007.040894,0.995949149,2494.507813,1989.329712,0.997912109,2535.925293,1967.853882,0.994812727,2467.811523,1937.324951,0.996900558,2474.332764,1890.69458,0.97124958
357,2542.400635,1936.567383,0.094722718,2542.124268,2007.732178,0.234394923,2539.283936,1940.537842,0.48844561,2540.923584,2005.54834,0.993437827,2490.267578,1990.336304,0.993823647,2531.862793,1965.101074,0.989993989,2462.233398,1941.661499,0.990480125,2466.484131,1893.859009,0.995623767
358,2541.326904,1930.959961,0.10068468,2538.863281,2008.460938,0.173520446,2536.466797,1940.804565,0.508298218,2539.489014,2007.106567,0.989688754,2488.647705,1994.484009,0.988424122,2529.765381,1969.618652,0.989675462,2460.331055,1948.331543,0.891062558,2462.172363,1898.988037,0.940782011
359,2542.644287,1939.469849,0.186872736,2544.905762,2013.796875,0.120336287,2536.351318,1945.037231,0.478373587,2543.628174,2013.266602,0.990724146,2490.658203,1999.899536,0.987934947,2534.27124,1973.96582,0.989333332,2455.953613,1956.818481,0.980952561,2464.873779,1908.992798,0.784015238
360,2538.751709,1941.39917,0.231920108,2547.169678,1986.674316,0.11370106,2533.119141,1947.326538,0.595699847,2541.249268,2015.260254,0.992411554,2489.866455,2003.175293,0.996623158,2528.510742,1975.335693,0.968519092,2453.619629,1960.172974,0.994346559,2457.70166,1910.15686,0.933279574
361,2530.371826,1945.014038,0.104454905,2540.830566,2015.460815,0.177800998,2527.674561,1951.093994,0.651160121,2539.909912,2014.697876,0.990824461,2489.257324,2005.382568,0.997025192,2524.536377,1977.800293,0.897898138,2451.127197,1963.014526,0.974111378,2448.363525,1912.714355,0.980318189
362,2447.176025,1916.783691,0.069546878,2545.896729,1987.082642,0.139014214,2525.99585,1951.575684,0.768839419,2541.815186,2017.103271,0.992373765,2492.457275,2010.259033,0.970489025,2526.168457,1980.000732,0.895685792,2452.50415,1970.009521,0.984472096,2446.49707,1918.070679,0.949867964
363,2450.819824,1977.479004,0.096295387,2547.073242,1987.03772,0.127165467,2525.388184,1954.229614,0.494715273,2542.982178,2018.17041,0.994479418,2491.794189,2009.657959,0.961833835,2528.658691,1980.451782,0.960062981,2452.014893,1972.119385,0.989698946,2447.889648,1919.777344,0.901281655
364,2450.522705,1974.359253,0.062300649,2545.787354,1987.233398,0.179739833,2526.343262,1953.160156,0.598927736,2542.74585,2016.91626,0.992120266,2493.216797,2010.363892,0.968217373,2526.429688,1979.212524,0.937530458,2451.799316,1970.873413,0.991206467,2446.310547,1917.48877,0.952551126
365,2445.499023,1913.753906,0.057859328,2541.193115,2017.526489,0.198498562,2526.312256,1951.657959,0.685462475,2540.904785,2016.822266,0.994388044,2489.614258,2008.865845,0.990747571,2525.496826,1977.243774,0.937772572,2450.387695,1968.696655,0.989646852,2446.168945,1915.945923,0.962041318
366,2530.623047,1945.025513,0.070917055,2545.336182,1986.657837,0.180383936,2527.804688,1951.875732,0.649731398,2541.660156,2017.0979,0.993959427,2490.807617,2009.611572,0.985372841,2524.979248,1978.129639,0.869732201,2452.243408,1968.317383,0.986463428,2447.877441,1916.209106,0.971449554
367,2533.17041,1943.646851,0.078664981,2547.837646,1987.573364,0.092222802,2529.30835,1952.205811,0.419080138,2544.548096,2018.781616,0.997644246,2493.19873,2009.794678,0.978150189,2531.406006,1979.380005,0.98002851,2454.897217,1968.729614,0.990536988,2457.418945,1916.475586,0.949274182
368,2531.122803,1943.296997,0.117970891,2546.164795,1987.256226,0.158097729,2527.703857,1952.601074,0.607623994,2543.654541,2017.69397,0.996392071,2492.082764,2010.489136,0.972313643,2528.006348,1977.697998,0.963766396,2453.129395,1968.236328,0.982872009,2450.7854,1917.416138,0.967965186
369,2557.42627,1971.69397,0.428274512,2542.323242,2017.109009,0.175410762,2526.968506,1950.70166,0.803931475,2541.795654,2016.640991,0.99343276,2489.499512,2010.048584,0.986940563,2524.606201,1978.6521,0.902221262,2451.087158,1968.773926,0.989204586,2446.912598,1916.579834,0.958746493
370,2557.845459,1969.450928,0.084176116,2546.013672,1989.003052,0.131148621,2524.675293,1949.158936,0.693852067,2542.939697,2016.361328,0.992934465,2490.412598,2009.747681,0.979297101,2524.888672,1976.549316,0.909312248,2450.579834,1972.339844,0.993178129,2442.297607,1917.233276,0.969504893
371,2449.432129,1979.228394,0.053831458,2545.648438,1988.297241,0.153874964,2524.785156,1951.503174,0.445647001,2543.174072,2017.458374,0.99514693,2490.787109,2011.047607,0.98016274,2525.432373,1976.86499,0.934374094,2450.477051,1974.625854,0.991199911,2441.605957,1919.453369,0.947130203
372,2555.807373,1971.440186,0.08103887,2544.722656,2018.156494,0.113186166,2526.109619,1950.852173,0.342593193,2543.233154,2017.615356,0.996027708,2490.195313,2012.864624,0.98130095,2525.18042,1977.529541,0.942444503,2449.980957,1975.751709,0.988053858,2441.210938,1919.594116,0.932032228
373,2556.580811,1971.977173,0.178781748,2542.157715,2017.835327,0.136826947,2524.041992,1950.130615,0.391013414,2541.543945,2017.056152,0.99642247,2491.171143,2014.761475,0.972675562,2523.223389,1976.461914,0.910677671,2448.573486,1975.782471,0.987500131,2440.362305,1920.328125,0.975862622
374,2555.213135,1970.309937,0.169317231,2536.662354,2016.334473,0.122587189,2519.462646,1949.695557,0.484145105,2536.351074,2017.197754,0.990503073,2487.583984,2012.249756,0.98704356,2519.934814,1976.127441,0.945364237,2446.428955,1972.610352,0.978788614,2435.452637,1920.035767,0.993107915
