scorer,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000,DLC_resnet50_RatFeb2shuffle1_1160000
bodyparts,Nose,Nose,Nose,LeftEye,LeftEye,LeftEye,LeftEar,LeftEar,LeftEar,RightEye,RightEye,RightEye,RightEar,RightEar,RightEar,HP_post,HP_post,HP_post,CameraBrace-joint,CameraBrace-joint,CameraBrace-joint,CameraBrace-top,CameraBrace-top,CameraBrace-top
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,2525.28173828125,1879.3126220703125,0.9824648499488831,2481.637451171875,1880.67138671875,0.31646791100502014,2432.796875,1889.5548095703125,0.08010873198509216,2480.4736328125,1881.10888671875,0.9965139031410217,2434.8427734375,1892.7271728515625,0.9983620047569275,2462.10888671875,1849.82373046875,0.9776161909103394,2390.360595703125,1868.28955078125,0.994839608669281,2380.344482421875,1810.191650390625,0.9923955202102661
1,2525.214599609375,1878.9404296875,0.9808804392814636,2481.713623046875,1880.502197265625,0.30938535928726196,2432.74658203125,1889.65576171875,0.09275081008672714,2480.5791015625,1880.95361328125,0.9962926506996155,2434.802490234375,1892.6962890625,0.9984447360038757,2461.919189453125,1849.7254638671875,0.9764700531959534,2389.807373046875,1867.486572265625,0.994855523109436,2380.089599609375,1810.3575439453125,0.9923372864723206
2,2522.11669921875,1879.9725341796875,0.9840331673622131,2479.70361328125,1881.4019775390625,0.3417874872684479,2507.415283203125,1956.233154296875,0.13308893144130707,2478.408447265625,1881.2059326171875,0.9940711855888367,2433.046142578125,1892.5362548828125,0.9984523057937622,2459.62939453125,1849.454345703125,0.9725074172019958,2388.40966796875,1867.6239013671875,0.9959965944290161,2378.225341796875,1812.2525634765625,0.9912031888961792
3,2522.21142578125,1878.0255126953125,0.9792654514312744,2475.18310546875,1881.1661376953125,0.38614222407341003,2505.27880859375,1955.5535888671875,0.15459541976451874,2476.14208984375,1880.1434326171875,0.9819237589836121,2430.42138671875,1891.7890625,0.9966932535171509,2457.990966796875,1849.8575439453125,0.9835188388824463,2386.960205078125,1866.93017578125,0.9968106150627136,2377.87890625,1811.2568359375,0.9932889342308044
4,2520.72900390625,1875.9317626953125,0.9952713847160339,2474.781494140625,1880.277587890625,0.48809733986854553,2502.64013671875,1957.3709716796875,0.27694958448410034,2475.38232421875,1878.553955078125,0.9772059917449951,2429.3408203125,1889.6142578125,0.9883396625518799,2458.2822265625,1847.882080078125,0.9717217087745667,2387.261962890625,1864.051513671875,0.9985425472259521,2377.9775390625,1809.140625,0.9933398365974426
5,2520.324462890625,1878.36669921875,0.9946687817573547,2477.37939453125,1879.115234375,0.49207425117492676,2500.760986328125,1970.3040771484375,0.29177984595298767,2477.745849609375,1878.6031494140625,0.9799337387084961,2430.072998046875,1888.45263671875,0.9904564023017883,2460.34619140625,1848.0286865234375,0.9819568395614624,2388.670166015625,1861.6990966796875,0.9991550445556641,2379.21435546875,1806.20947265625,0.9900721311569214
6,2521.31201171875,1881.9290771484375,0.987494170665741,2479.261474609375,1880.751220703125,0.42111730575561523,2430.115234375,1886.00634765625,0.1391153633594513,2478.00439453125,1879.6807861328125,0.9929006099700928,2431.05810546875,1888.7388916015625,0.9957621693611145,2462.168212890625,1848.798583984375,0.975578248500824,2391.022705078125,1862.146484375,0.9986910223960876,2382.379150390625,1804.241455078125,0.9878959655761719
7,2523.09326171875,1877.7330322265625,0.9403016567230225,2478.332275390625,1881.199951171875,0.32466116547584534,2429.688720703125,1887.3924560546875,0.12356188148260117,2477.933837890625,1880.876220703125,0.9939419627189636,2430.725830078125,1890.127197265625,0.9970638155937195,2460.74072265625,1849.9512939453125,0.9779517650604248,2390.557373046875,1867.9234619140625,0.9977152347564697,2380.77783203125,1812.26806640625,0.9886419177055359
8,2518.135498046875,1873.0511474609375,0.9971827268600464,2477.047607421875,1881.7315673828125,0.2985498309135437,2429.03173828125,1891.23095703125,0.09096571803092957,2477.285888671875,1880.08837890625,0.9919334053993225,2430.410400390625,1893.6881103515625,0.9935327768325806,2458.377685546875,1852.7274169921875,0.9759533405303955,2391.468505859375,1878.08740234375,0.998479425907135,2378.104248046875,1822.4715576171875,0.9912208914756775
9,2522.17822265625,1880.7276611328125,0.981023907661438,2482.341552734375,1882.4886474609375,0.2045934498310089,2430.02001953125,1895.83642578125,0.11124016344547272,2482.32373046875,1883.8411865234375,0.9967639446258545,2432.159912109375,1897.8416748046875,0.9937897324562073,2459.651611328125,1855.5496826171875,0.9753150939941406,2390.779541015625,1882.8677978515625,0.9975551962852478,2376.50341796875,1828.802490234375,0.9937224984169006
10,2524.37109375,1880.489013671875,0.9652871489524841,2482.909912109375,1884.792236328125,0.22119536995887756,2430.493896484375,1897.0159912109375,0.09565826505422592,2483.273681640625,1885.237060546875,0.9962576627731323,2432.354736328125,1898.8726806640625,0.9935810565948486,2459.30322265625,1856.658203125,0.977696418762207,2390.12353515625,1882.991455078125,0.9980990290641785,2374.846435546875,1829.2042236328125,0.9938938021659851
11,2525.013671875,1880.4610595703125,0.9641223549842834,2482.586181640625,1884.923583984375,0.2603110671043396,2430.952880859375,1897.612060546875,0.09067314863204956,2482.985595703125,1885.2701416015625,0.995596706867218,2432.821044921875,1899.6395263671875,0.9946069121360779,2458.617431640625,1857.7672119140625,0.9826474785804749,2388.77001953125,1884.4066162109375,0.9982907176017761,2373.03466796875,1829.6912841796875,0.9959902167320251
12,2526.848876953125,1878.554931640625,0.9890093207359314,2481.615478515625,1883.1441650390625,0.22281399369239807,2430.896728515625,1900.767822265625,0.13739627599716187,2481.16552734375,1884.5006103515625,0.995576024055481,2432.77685546875,1902.5462646484375,0.9925159811973572,2456.725341796875,1859.5408935546875,0.9926331639289856,2387.515625,1887.1009521484375,0.9977341890335083,2369.7978515625,1833.40869140625,0.9904400110244751
13,2524.72802734375,1876.94287109375,0.9870297312736511,2481.43896484375,1883.720947265625,0.22991956770420074,2431.32421875,1900.9427490234375,0.1489260047674179,2480.767578125,1884.8585205078125,0.9940018057823181,2433.10986328125,1903.54931640625,0.9930457472801208,2456.61376953125,1860.2127685546875,0.9922548532485962,2386.4697265625,1888.2286376953125,0.998406708240509,2368.81201171875,1836.2664794921875,0.993130624294281
14,2523.76513671875,1878.7266845703125,0.9822626113891602,2482.130126953125,1885.588623046875,0.28062671422958374,2431.7255859375,1901.2940673828125,0.15269635617733002,2482.1689453125,1885.464599609375,0.9946212768554688,2434.501953125,1902.771728515625,0.9918177127838135,2457.6650390625,1860.4188232421875,0.9904728531837463,2387.12451171875,1886.972900390625,0.9977853298187256,2371.104736328125,1834.4951171875,0.9936931133270264
15,2524.24267578125,1878.1484375,0.9845385551452637,2482.375244140625,1885.5283203125,0.28395575284957886,2432.385986328125,1900.6856689453125,0.12150778621435165,2482.2333984375,1885.3170166015625,0.9944055080413818,2434.189208984375,1902.6337890625,0.9939910769462585,2458.140869140625,1859.7713623046875,0.9888866543769836,2386.725830078125,1884.98681640625,0.9974358677864075,2371.93994140625,1832.201904296875,0.9940834641456604
16,2524.58837890625,1878.8262939453125,0.981138288974762,2482.518310546875,1884.80078125,0.268279492855072,2432.419677734375,1899.8302001953125,0.1377137005329132,2482.42578125,1885.349853515625,0.9954115748405457,2434.31982421875,1901.879150390625,0.9946807026863098,2457.808349609375,1859.2054443359375,0.9901323318481445,2387.1357421875,1884.2093505859375,0.997936487197876,2371.856201171875,1831.3966064453125,0.9955518841743469
17,2524.795166015625,1877.4705810546875,0.9873944520950317,2482.02734375,1883.402587890625,0.22312304377555847,2432.357666015625,1900.25390625,0.13926848769187927,2481.66943359375,1884.786376953125,0.996132493019104,2434.104736328125,1902.207763671875,0.9945036172866821,2457.599853515625,1859.7406005859375,0.9900104403495789,2387.61474609375,1885.0767822265625,0.9979288578033447,2371.276611328125,1831.8671875,0.9944842457771301
18,2526.3974609375,1877.958740234375,0.985313355922699,2482.053466796875,1883.1153564453125,0.22402048110961914,2432.149169921875,1899.520751953125,0.111602284014225,2481.66015625,1884.4976806640625,0.9969027638435364,2433.881591796875,1901.6666259765625,0.9949114918708801,2457.673095703125,1859.08935546875,0.9855673313140869,2388.1904296875,1884.65673828125,0.9980290532112122,2371.57861328125,1831.4085693359375,0.9955572485923767
19,2523.30029296875,1879.87646484375,0.9758577346801758,2482.456787109375,1884.7291259765625,0.22910469770431519,2432.201171875,1898.0992431640625,0.10893642157316208,2482.525146484375,1884.859375,0.9954688549041748,2434.01513671875,1899.8619384765625,0.9943577647209167,2458.6630859375,1857.15869140625,0.9872859120368958,2389.181884765625,1882.382080078125,0.998383641242981,2373.244140625,1828.5430908203125,0.9974417686462402
20,2524.182373046875,1881.564208984375,0.9548977017402649,2482.850830078125,1884.713134765625,0.22930961847305298,2431.14892578125,1895.78369140625,0.10363147407770157,2483.125732421875,1885.1187744140625,0.9963657855987549,2432.93359375,1897.359619140625,0.9895574450492859,2461.826171875,1855.7994384765625,0.968924343585968,2389.75048828125,1879.525390625,0.9993802309036255,2375.3408203125,1823.8948974609375,0.9964963793754578
21,2524.995849609375,1881.6861572265625,0.9549106359481812,2482.7275390625,1883.3330078125,0.21367672085762024,2430.546630859375,1895.060546875,0.107225701212883,2482.770263671875,1884.682861328125,0.9962058067321777,2432.662353515625,1897.1143798828125,0.9901513457298279,2462.05078125,1855.049072265625,0.9650077819824219,2389.664306640625,1878.5809326171875,0.9995001554489136,2375.87548828125,1822.9111328125,0.9964814186096191
22,2526.906982421875,1879.6683349609375,0.9868704676628113,2482.3681640625,1882.8856201171875,0.2124704122543335,2430.86181640625,1896.2843017578125,0.112489253282547,2482.10693359375,1884.2166748046875,0.9962050318717957,2432.3125,1897.48388671875,0.9883459210395813,2459.7724609375,1855.81982421875,0.9765138030052185,2389.4794921875,1880.380859375,0.9992069602012634,2373.934814453125,1824.856689453125,0.9979060888290405
23,2524.967041015625,1877.007568359375,0.9908469319343567,2480.364013671875,1882.8951416015625,0.20736968517303467,2431.002197265625,1897.08544921875,0.08838813006877899,2481.435302734375,1883.4263916015625,0.9977331161499023,2432.800048828125,1899.0413818359375,0.9917665123939514,2458.8505859375,1856.40771484375,0.9756922721862793,2389.07080078125,1882.309326171875,0.9980548620223999,2371.67138671875,1827.9344482421875,0.9980782270431519
24,2526.02734375,1877.58203125,0.9933766722679138,2482.942138671875,1882.5550537109375,0.2729508876800537,2432.44580078125,1897.421142578125,0.08942519128322601,2483.002197265625,1883.91357421875,0.996733546257019,2434.23876953125,1899.0623779296875,0.9946591258049011,2459.846923828125,1857.097900390625,0.9692202210426331,2390.985107421875,1882.9022216796875,0.9978674650192261,2373.67236328125,1828.393798828125,0.9970220923423767
25,2525.999755859375,1877.69677734375,0.993994414806366,2483.38916015625,1882.084716796875,0.2714698910713196,2432.6005859375,1895.720458984375,0.09627144783735275,2483.629150390625,1883.4100341796875,0.9971290230751038,2434.552490234375,1897.34375,0.9943366646766663,2461.4287109375,1855.2132568359375,0.9658445119857788,2391.207275390625,1881.864013671875,0.9980738162994385,2374.404541015625,1826.39990234375,0.9963341951370239
26,2525.251953125,1877.2735595703125,0.9903209805488586,2483.729736328125,1882.3458251953125,0.30129650235176086,2432.40478515625,1894.9423828125,0.09383179992437363,2484.03271484375,1883.61083984375,0.9968355298042297,2434.581298828125,1897.2861328125,0.9943026304244995,2461.964599609375,1855.4517822265625,0.9742719531059265,2391.087890625,1881.066162109375,0.9986186027526855,2374.512451171875,1825.295166015625,0.996065080165863
27,2524.965087890625,1877.2911376953125,0.9895325899124146,2483.460205078125,1882.3345947265625,0.31415754556655884,2432.305419921875,1895.8570556640625,0.1369144767522812,2483.72509765625,1883.566162109375,0.9964549541473389,2434.270751953125,1897.537109375,0.9930025935173035,2461.313720703125,1855.612548828125,0.9707527160644531,2391.03515625,1881.6671142578125,0.9982648491859436,2373.67529296875,1825.86962890625,0.9963951706886292
28,2525.255859375,1877.335693359375,0.9887340068817139,2482.126953125,1882.098876953125,0.2416074275970459,2431.148193359375,1896.92578125,0.09255803376436234,2481.847412109375,1883.435302734375,0.9969614148139954,2433.04150390625,1898.701416015625,0.9947667121887207,2459.386962890625,1856.681396484375,0.9774410128593445,2390.91552734375,1881.8798828125,0.998060405254364,2371.56689453125,1827.05419921875,0.9975110292434692
